county,state_name,lat,lng,population
Magoffin,Kentucky,37.7065,-83.0649,11647
Red River,Texas,33.6207,-95.0503,11627
Ramsey,North Dakota,48.2689,-98.7201,11613
Blanco,Texas,30.2664,-98.3999,11608
Cherokee,Iowa,42.7356,-95.6238,11601
Trousdale,Tennessee,36.3921,-86.1568,11596
Iron,Michigan,46.2087,-88.5305,11585
Conecuh,Alabama,31.4293,-86.9937,11576
Charlotte,Virginia,37.0116,-78.6616,11563
Perry,Mississippi,31.172,-88.9924,11511
Sierra,New Mexico,33.1305,-107.1924,11506
Fergus,Montana,47.2636,-109.2245,11496
Heard,Georgia,33.297,-85.1283,11489
Decatur,Tennessee,35.603,-88.1088,11483
Cottonwood,Minnesota,44.0071,-95.1812,11481
Rio Grande,Colorado,37.5825,-106.3832,11442
Montgomery,Missouri,38.9415,-91.4702,11421
Live Oak,Texas,28.3514,-98.1248,11374
Greensville,Virginia,36.6759,-77.5596,11373
Richland,Montana,47.7879,-104.5614,11366
Okfuskee,Oklahoma,35.4655,-96.3228,11349
Ward,Texas,31.5095,-103.1025,11347
Monroe,Kentucky,36.7122,-85.7165,11331
Wabash,Illinois,38.4461,-87.8443,11321
Pope,Minnesota,45.586,-95.4445,11312
Martin,Kentucky,37.8016,-82.5132,11298
Jefferson Davis,Mississippi,31.5697,-89.823,11291
Desha,Arkansas,33.8309,-91.2551,11285
Dooly,Georgia,32.1572,-83.7988,11236
Owen,Kentucky,38.5197,-84.8281,11229
Lake,South Dakota,44.0221,-97.1294,11207
Watonwan,Minnesota,43.9784,-94.6141,11205
Green,Kentucky,37.264,-85.5531,11198
Clay,North Carolina,35.0572,-83.7502,11186
McIntosh,Georgia,31.4963,-81.4103,11183
Bacon,Georgia,31.5537,-82.4527,11138
Wayne,Missouri,37.1126,-90.4614,11081
Washington,North Carolina,35.8225,-76.5775,11051
Lincoln,Washington,47.5763,-118.4187,11036
Grant,West Virginia,39.1051,-79.1956,11034
Alleghany,North Carolina,36.4916,-81.127,10989
Noble,Oklahoma,36.3886,-97.2305,10981
Candler,Georgia,32.4034,-82.0737,10946
Washita,Oklahoma,35.2904,-98.9922,10930
North Slope,Alaska,69.3119,-153.4813,10924
Lake,Minnesota,47.6411,-91.4458,10915
St. Helena,Louisiana,30.822,-90.7103,10872
Lancaster,Virginia,37.7345,-76.4632,10866
Sussex,Virginia,36.9218,-77.2618,10866
Pushmataha,Oklahoma,34.4162,-95.3759,10845
Mackinac,Michigan,46.0805,-85.0872,10843
Carroll,Kentucky,38.6678,-85.1236,10842
Ripley,Missouri,36.6528,-90.8638,10839
Barnes,North Dakota,46.9361,-98.0716,10826
Louisa,Iowa,41.2185,-91.2596,10823
Roosevelt,Montana,48.2945,-105.0164,10799
Hancock,Iowa,43.0819,-93.7343,10790
Box Butte,Nebraska,42.2198,-103.0857,10778
Evans,Georgia,32.1568,-81.8869,10759
Early,Georgia,31.3228,-84.9037,10753
Middlesex,Virginia,37.6303,-76.5698,10738
Winnebago,Iowa,43.3776,-93.7342,10704
Red Willow,Nebraska,40.1758,-100.4769,10690
Bollinger,Missouri,37.3222,-90.0259,10658
Carbon,Montana,45.2274,-109.0281,10645
Guthrie,Iowa,41.6837,-94.5011,10619
Washington,Idaho,44.4524,-116.7847,10612
Essex,Virginia,37.9428,-76.9519,10602
Custer,Nebraska,41.3943,-99.7261,10566
Colfax,Nebraska,41.574,-97.0865,10563
Walsh,North Dakota,48.3695,-97.7213,10553
Camden,North Carolina,36.3891,-76.208,10547
Mitchell,Iowa,43.3564,-92.789,10537
Crawford,Indiana,38.2924,-86.4517,10511
Gates,North Carolina,36.4449,-76.7005,10509
Leslie,Kentucky,37.0941,-83.3811,10468
Bradley,Arkansas,33.4664,-92.1624,10461
Cumberland,Illinois,39.2733,-88.2402,10447
Franklin,Texas,33.1755,-95.2184,10445
Wilcox,Alabama,31.9893,-87.3082,10441
Johnston,Oklahoma,34.3165,-96.6606,10410
Butte,South Dakota,44.9058,-103.5079,10369
Ralls,Missouri,39.5277,-91.522,10356
Coosa,Alabama,32.9362,-86.2477,10329
Bullock,Alabama,32.1005,-85.7157,10328
Metcalfe,Kentucky,36.9905,-85.6292,10313
Clay,Texas,33.7855,-98.2085,10290
Montgomery,Iowa,41.0301,-95.1564,10285
Noxubee,Mississippi,33.1102,-88.5698,10261
Roberts,South Dakota,45.6296,-96.9461,10242
Alcona,Michigan,44.6854,-83.5938,10238
Chicot,Arkansas,33.267,-91.2937,10234
Nemaha,Kansas,39.7834,-96.0141,10219
Pike,Arkansas,34.1635,-93.6564,10205
Love,Oklahoma,33.9499,-97.2441,10158
Lowndes,Alabama,32.1547,-86.6501,10153
Holt,Nebraska,42.4557,-98.7838,10149
Howard,Missouri,39.1425,-92.6963,10142
Perry,Arkansas,34.9475,-92.9313,10055
Madison,Louisiana,32.3644,-91.2427,10028
Keokuk,Iowa,41.3365,-92.1786,10026
Nome,Alaska,64.9111,-164.0274,10018
Franklin,Iowa,42.7325,-93.2625,10015
Marshall,Kansas,39.7836,-96.5229,10014
Jackson,Minnesota,43.6742,-95.1541,9990
Lewis,Missouri,40.0969,-91.7221,9987
Sabine,Texas,31.3432,-93.8518,9980
Lanier,Georgia,31.0379,-83.0628,9964
Duval,Texas,27.6814,-98.5089,9960
Webster,Mississippi,33.6131,-89.2848,9942
Yuma,Colorado,40.0029,-102.4243,9938
Carroll,Mississippi,33.4485,-89.9202,9930
Ochiltree,Texas,36.2784,-100.8157,9924
Emery,Utah,38.9967,-110.7006,9898
Switzerland,Indiana,38.8262,-85.037,9896
Calhoun,Iowa,42.3852,-94.6404,9893
Pulaski,Georgia,32.2323,-83.476,9887
Grundy,Missouri,40.1139,-93.5653,9878
Scott,Arkansas,34.8607,-94.0633,9871
Martin,Indiana,38.708,-86.8031,9863
Runnels,Texas,31.8311,-99.9762,9858
Parmer,Texas,34.5301,-102.7845,9809
Swift,Minnesota,45.2827,-95.6815,9806
Montgomery,Mississippi,33.4941,-89.6164,9803
West Carroll,Louisiana,32.7885,-91.4568,9800
Tunica,Mississippi,34.6507,-90.375,9787
McLean,North Dakota,47.6069,-101.3218,9781
Sac,Iowa,42.3862,-95.1054,9778
Clarke,Iowa,41.029,-93.7852,9737
Benewah,Idaho,47.2176,-116.6587,9731
Wayne,Nebraska,42.2093,-97.1193,9701
Zavala,Texas,28.8662,-99.7605,9700
Cumberland,Virginia,37.5121,-78.245,9697
Linn,Kansas,38.2123,-94.843,9696
Stevens,Minnesota,45.5861,-96.0003,9682
Grand,Utah,38.982,-109.5698,9680
Marion,Texas,32.798,-94.3572,9668
Rock,Minnesota,43.6747,-96.2532,9659
Caldwell,Louisiana,32.0925,-92.1166,9658
Mountrail,North Dakota,48.2013,-102.3557,9648
McCormick,South Carolina,33.8995,-82.3099,9612
Wilkes,Georgia,33.7819,-82.7432,9610
Humboldt,Iowa,42.7765,-94.2072,9606
Yellow Medicine,Minnesota,44.7162,-95.8684,9569
Iron,Missouri,37.5552,-90.7734,9538
Latimer,Oklahoma,34.876,-95.2504,9537
Cheyenne,Nebraska,41.2198,-102.995,9489
Irwin,Georgia,31.6022,-83.2764,9487
Brown,Kansas,39.8265,-95.5642,9486
Greenlee,Arizona,33.2152,-109.2402,9483
Howard,Iowa,43.3568,-92.3172,9479
Beaverhead,Montana,45.1327,-112.8988,9469
Nowata,Oklahoma,36.7985,-95.6174,9460
Brewster,Texas,29.8119,-103.2517,9454
Rice,Kansas,38.3472,-98.201,9441
Deer Lodge,Montana,46.0608,-113.0678,9435
Clear Creek,Colorado,39.6891,-105.6444,9403
Chattahoochee,Georgia,32.347,-84.787,9402
Hamilton,Nebraska,40.873,-98.0229,9400
Pipestone,Minnesota,44.023,-96.2587,9380
Todd,South Dakota,43.1934,-100.7184,9353
Emmet,Iowa,43.3781,-94.6785,9349
Somervell,Texas,32.2222,-97.7746,9337
St. Clair,Missouri,38.0372,-93.776,9330
Charles Mix,South Dakota,43.2079,-98.5879,9302
Clinton,Kentucky,36.7274,-85.1362,9295
Jasper,Illinois,39.0101,-88.1538,9295
Jones,North Carolina,35.0217,-77.3552,9263
Montmorency,Michigan,45.0276,-84.1272,9261
Stephens,Texas,32.7359,-98.8362,9260
Forest,Wisconsin,45.6673,-88.7704,9239
Johnson,Georgia,32.7015,-82.6601,9225
Pratt,Kansas,37.6477,-98.7396,9175
McLean,Kentucky,37.5292,-87.2636,9173
Seminole,Georgia,30.9388,-84.8688,9117
Davis,Iowa,40.7477,-92.4097,9093
Hancock,Kentucky,37.8415,-86.7779,9058
Claiborne,Mississippi,31.9737,-90.9118,9044
Marshall,Minnesota,48.3581,-96.3685,9017
Cloud,Kansas,39.4803,-97.6493,9008
Terrell,Georgia,31.777,-84.437,9004
Cuming,Nebraska,41.9164,-96.7874,9000
White Pine,Nevada,39.4422,-114.9016,8997
Livingston,Kentucky,37.2096,-88.3537,8980
Kemper,Mississippi,32.7546,-88.6412,8980
Crittenden,Kentucky,37.3527,-88.0972,8979
Stillwater,Montana,45.6691,-109.3952,8978
Richmond,Virginia,37.9426,-76.7252,8968
Phelps,Nebraska,40.5111,-99.4145,8966
Mitchell,Texas,32.3062,-100.9211,8947
Palo Alto,Iowa,43.0821,-94.6781,8938
Dawson,Montana,47.2664,-104.8995,8915
Catahoula,Louisiana,31.6662,-91.847,8895
Turner,Georgia,31.7164,-83.6241,8894
Caldwell,Missouri,39.6557,-93.9827,8876
Alger,Michigan,46.4086,-86.604,8866
Wilkinson,Georgia,32.8024,-83.1712,8852
Wilcox,Georgia,31.9729,-83.4323,8839
Clearwater,Idaho,46.6736,-115.6567,8810
Greene,Iowa,42.0363,-94.3968,8801
Sublette,Wyoming,42.7669,-109.9147,8801
Oregon,Missouri,36.6867,-91.4033,8783
Madison,Montana,45.3007,-111.9203,8742
Lyon,Kentucky,37.0191,-88.0832,8721
Gallatin,Kentucky,38.7569,-84.8593,8720
Benton,Indiana,40.6063,-87.3109,8709
Jenkins,Georgia,32.7924,-81.9635,8704
Ozark,Missouri,36.6493,-92.4447,8688
Montgomery,Georgia,32.1734,-82.5348,8687
Turner,South Dakota,43.3109,-97.1487,8687
Dimmit,Texas,28.4226,-99.7566,8672
Monona,Iowa,42.0516,-95.9599,8671
Monroe,Missouri,39.4954,-92.0007,8668
Wilson,Kansas,37.5593,-95.7434,8667
Lucas,Iowa,41.0294,-93.3277,8666
Lee,Arkansas,34.7805,-90.7808,8666
Blaine,Oklahoma,35.8752,-98.4334,8661
Woods,Oklahoma,36.7669,-98.8651,8661
Modoc,California,41.5898,-120.725,8651
Archer,Texas,33.6153,-98.6877,8649
Quay,New Mexico,35.1043,-103.5498,8641
Platte,Wyoming,42.1331,-104.9659,8618
Hancock,Georgia,33.2704,-83.0007,8588
Jack,Texas,33.2335,-98.1725,8588
Montgomery,Arkansas,34.5389,-93.6596,8555
Clearwater,Minnesota,47.5777,-95.379,8541
Mathews,Virginia,37.4353,-76.3438,8537
Johnson,Wyoming,44.0388,-106.5847,8536
Wilkinson,Mississippi,31.1611,-91.3109,8531
Custer,South Dakota,43.6776,-103.4515,8515
Carroll,Missouri,39.427,-93.5052,8513
Trimble,Kentucky,38.613,-85.3375,8510
Ritchie,West Virginia,39.1783,-81.063,8507
Perry,Alabama,32.6385,-87.2944,8479
Sitka,Alaska,57.2424,-135.3145,8462
Warren,Indiana,40.3469,-87.3533,8454
Maries,Missouri,38.1616,-91.9249,8454
Hickory,Missouri,37.9408,-93.3207,8452
Kiowa,Oklahoma,34.9164,-98.9809,8446
Perry,Tennessee,35.6426,-87.859,8432
Bracken,Kentucky,38.6888,-84.0901,8420
Daviess,Missouri,39.9608,-93.9855,8418
Knox,Nebraska,42.6368,-97.8919,8415
Cedar,Nebraska,42.5993,-97.2524,8375
Butler,Nebraska,41.2261,-97.1318,8373
Kusilvak,Alaska,62.1547,-163.3812,8372
Mercer,North Dakota,47.3092,-101.8315,8366
Webster,West Virginia,38.4947,-80.4219,8362
Tyler,West Virginia,39.4653,-80.8848,8336
Coffey,Kansas,38.2369,-95.7341,8334
Rosebud,Montana,46.2297,-106.7307,8310
Keith,Nebraska,41.1988,-101.6615,8303
Nevada,Arkansas,33.664,-93.3072,8292
Dawes,Nebraska,42.7197,-103.1354,8279
Atkinson,Georgia,31.2971,-82.8801,8265
Oscoda,Michigan,44.6818,-84.1298,8264
Houston,Tennessee,36.286,-87.7171,8253
Baraga,Michigan,46.6626,-88.3652,8245
Hamilton,Texas,31.7048,-98.1107,8244
Prairie,Arkansas,34.8297,-91.5528,8217
Choctaw,Mississippi,33.3473,-89.2484,8208
Lake,Oregon,42.7935,-120.3874,8201
Franklin,Virginia,36.6831,-76.9386,8194
Harrison,Missouri,40.3547,-93.992,8190
Murray,Minnesota,44.0221,-95.7633,8170
Lafayette,Florida,29.9855,-83.1811,8107
Clay,Kansas,39.3497,-97.1652,8088
San Miguel,Colorado,38.0038,-108.4059,8082
Allendale,South Carolina,32.9881,-81.3582,8073
Schoolcraft,Michigan,46.1966,-86.1996,8062
Clay,West Virginia,38.4625,-81.0751,8049
Graham,North Carolina,35.3502,-83.8335,8047
Lemhi,Idaho,44.9433,-113.9333,8043
Hamilton,Illinois,38.0816,-88.5391,8008
Traill,North Dakota,47.4542,-97.1616,8004
Twiggs,Georgia,32.6672,-83.4271,7955
Pocahontas,West Virginia,38.3318,-80.0078,7940
San Augustine,Texas,31.3942,-94.1682,7920
Power,Idaho,42.6937,-112.8407,7918
Thomas,Kansas,39.3509,-101.0555,7907
Searcy,Arkansas,35.911,-92.6995,7880
Richardson,Nebraska,40.125,-95.7175,7850
Doddridge,West Virginia,39.2692,-80.707,7847
Kane,Utah,37.2851,-111.8879,7814
Boise,Idaho,43.9891,-115.7303,7809
Coleman,Texas,31.7732,-99.4536,7808
Taylor,Georgia,32.5555,-84.2505,7799
Anderson,Kansas,38.2142,-95.2933,7799
Humphreys,Mississippi,33.1287,-90.5266,7744
Ballard,Kentucky,37.0585,-88.9995,7742
Lincoln,Georgia,33.7936,-82.4512,7726
Washakie,Wyoming,43.905,-107.6828,7725
Greene,Alabama,32.8531,-87.9522,7706
Liberty,Florida,30.2413,-84.8829,7704
Franklin,Mississippi,31.4772,-90.8979,7690
Decatur,Iowa,40.7377,-93.7863,7684
Northwest Arctic,Alaska,67.0598,-159.7062,7682
Major,Oklahoma,36.3116,-98.5359,7678
Merrick,Nebraska,41.169,-98.038,7675
McCulloch,Texas,31.1989,-99.3475,7638
Benton,Mississippi,34.8173,-89.1885,7637
Red River,Louisiana,32.0931,-93.3398,7631
Yoakum,Texas,33.173,-102.8278,7630
Pleasants,West Virginia,39.371,-81.1606,7622
Nicholas,Kentucky,38.3356,-84.0153,7613
Dade,Missouri,37.4321,-93.8503,7598
Clay,Tennessee,36.5511,-85.5439,7592
Winkler,Texas,31.8501,-103.0483,7582
Monroe,Iowa,41.0298,-92.869,7574
Conejos,Colorado,37.2007,-106.1916,7553
Valley,Montana,48.3653,-106.6675,7552
Wheeler,Georgia,32.117,-82.7246,7550
Cleveland,Arkansas,33.8984,-92.1852,7548
Grant,South Dakota,45.1719,-96.7677,7533
Marion,Georgia,32.3535,-84.5246,7508
Doniphan,Kansas,39.7881,-95.1468,7501
Harney,Oregon,43.0641,-118.968,7496
Adair,Iowa,41.3307,-94.471,7479
Gilmer,West Virginia,38.9241,-80.8571,7444
Wallowa,Oregon,45.5799,-117.181,7439
Rappahannock,Virginia,38.6848,-78.1592,7422
Worth,Iowa,43.3774,-93.2608,7417
Chariton,Missouri,39.5151,-92.9626,7417
Lake,Colorado,39.2025,-106.3448,7403
Hutchinson,South Dakota,43.3349,-97.7544,7401
Castro,Texas,34.5299,-102.2617,7381
Elliott,Kentucky,38.1179,-83.0976,7378
East Carroll,Louisiana,32.7325,-91.235,7371
Kingman,Kansas,37.5589,-98.1363,7369
Pepin,Wisconsin,44.5829,-92.0016,7363
Lexington,Virginia,37.7825,-79.444,7346
Lee,Kentucky,37.5948,-83.7162,7338
Grant,Kansas,37.5623,-101.308,7336
Grand Isle,Vermont,44.7981,-73.2948,7335
Pierce,Nebraska,42.2644,-97.6013,7301
Ferry,Washington,48.4703,-118.5166,7260
Crook,Wyoming,44.5885,-104.5699,7258
Newton,Arkansas,35.92,-93.2179,7243
Grant,Oregon,44.4916,-119.0073,7237
Jefferson,Mississippi,31.7342,-91.0373,7207
Van Buren,Iowa,40.7532,-91.95,7207
Jefferson,Nebraska,40.1757,-97.1427,7185
Dallam,Texas,36.2779,-102.6022,7165
Shannon,Missouri,37.1574,-91.4005,7132
Beaver,Utah,38.357,-113.2355,7102
Goliad,Texas,28.6571,-97.4264,7092
Fall River,South Dakota,43.2394,-103.5275,7079
Pocahontas,Iowa,42.7342,-94.6787,7061
Brooks,Texas,27.0316,-98.2187,7059
Caribou,Idaho,42.7705,-111.5623,7058
Union,Indiana,39.6256,-84.9252,7041
Kit Carson,Colorado,39.3055,-102.603,7039
Blaine,Montana,48.4327,-108.9586,7030
Nemaha,Nebraska,40.3877,-95.8498,7019
Bon Homme,South Dakota,42.9885,-97.8846,7018
Tillman,Oklahoma,34.3728,-98.9242,7013
Chugach,Alaska,60.7234,-145.7714,7000
Powell,Montana,46.8564,-112.9361,6998
Swisher,Texas,34.5304,-101.735,6989
Broadwater,Montana,46.3324,-111.4955,6977
Ida,Iowa,42.3869,-95.5135,6969
La Salle,Texas,28.3452,-99.0996,6965
Forest,Pennsylvania,41.513,-79.236,6959
Wabaunsee,Kansas,38.9533,-96.205,6922
Bailey,Texas,34.0686,-102.8299,6902
Lake,Tennessee,36.3352,-89.4935,6898
Huerfano,Colorado,37.6847,-104.9606,6896
Southeast Fairbanks,Alaska,63.8762,-143.213,6888
Schuyler,Illinois,40.158,-90.6151,6879
Weston,Wyoming,43.8404,-104.5677,6870
Pembina,North Dakota,48.7675,-97.5518,6853
Monroe,Arkansas,34.6778,-91.2039,6787
Childress,Texas,34.5291,-100.2076,6781
Charles City,Virginia,37.3567,-77.0622,6760
Tucker,West Virginia,39.1136,-79.565,6747
Lac qui Parle,Minnesota,44.9955,-96.1735,6736
Hancock,Tennessee,36.5236,-83.2219,6726
Refugio,Texas,28.3253,-97.1656,6718
Burt,Nebraska,41.8515,-96.3286,6717
Thurston,Nebraska,42.1582,-96.544,6716
Clinch,Georgia,30.915,-82.7063,6713
Russell,Kansas,38.9148,-98.7624,6702
Clark,Missouri,40.4103,-91.7384,6693
Galax,Virginia,36.666,-80.9176,6687
King and Queen,Virginia,37.7186,-76.8953,6681
Kearney,Nebraska,40.5067,-98.948,6655
Buena Vista,Virginia,37.7319,-79.3569,6639
Fremont,Iowa,40.7456,-95.6047,6639
Pershing,Nevada,40.4404,-118.4044,6587
Wolfe,Kentucky,37.7393,-83.4932,6573
Moore,Tennessee,35.2846,-86.3587,6558
Surry,Virginia,37.1098,-76.9002,6546
Rio Blanco,Colorado,39.9798,-108.2171,6511
Wayne,Iowa,40.7395,-93.3274,6484
Fulton,Kentucky,36.554,-89.1874,6480
Howard,Nebraska,41.2201,-98.5171,6476
Dallas,Arkansas,33.9699,-92.6544,6472
Norman,Minnesota,47.3265,-96.4553,6457
Wilkin,Minnesota,46.357,-96.4683,6454
Saguache,Colorado,38.0805,-106.2815,6454
Bear Lake,Idaho,42.2848,-111.3297,6436
Treutlen,Georgia,32.4039,-82.5673,6411
Bottineau,North Dakota,48.7922,-100.8333,6411
Ellsworth,Kansas,38.6966,-98.2047,6374
Henderson,Illinois,40.818,-90.9251,6374
Randolph,Georgia,31.7626,-84.7542,6365
Spink,South Dakota,44.938,-98.3462,6355
Moody,South Dakota,44.022,-96.6709,6346
Brown,Illinois,39.9618,-90.7504,6334
Antelope,Nebraska,42.1769,-98.0667,6302
Pawnee,Kansas,38.1813,-99.2367,6288
Calhoun,West Virginia,38.8445,-81.1176,6279
Lafayette,Arkansas,33.2416,-93.607,6277
Woodruff,Arkansas,35.1863,-91.2431,6259
Bland,Virginia,37.134,-81.1302,6241
Teton,Montana,47.8371,-112.2409,6238
Gentry,Missouri,40.2121,-94.4099,6219
Hamlin,South Dakota,44.6738,-97.1883,6196
Edwards,Illinois,38.4165,-88.0533,6182
Van Buren,Tennessee,35.696,-85.4526,6182
Menifee,Kentucky,37.9414,-83.5989,6174
Presidio,Texas,29.9998,-104.2405,6168
Pendleton,West Virginia,38.6807,-79.3509,6156
Osceola,Iowa,43.3786,-95.6237,6149
Iron,Wisconsin,46.2623,-90.242,6136
Quitman,Mississippi,34.2514,-90.2891,6113
Reynolds,Missouri,37.3623,-90.9691,6102
Grant,Minnesota,45.9341,-96.0122,6091
Clay,Nebraska,40.5244,-98.0513,6088
Shelby,Missouri,39.7978,-92.0766,6049
Greenwood,Kansas,37.8778,-96.2326,6001
Pondera,Montana,48.2278,-112.2263,5987
Sullivan,Missouri,40.2106,-93.1115,5983
Essex,Vermont,44.7275,-71.7359,5976
Ohio,Indiana,38.9501,-84.9651,5974
Cumberland,Kentucky,36.7866,-85.3885,5974
Benson,North Dakota,48.0694,-99.366,5960
Sherman,Kansas,39.3514,-101.72,5940
Miller,Georgia,31.164,-84.7308,5923
Taylor,Iowa,40.7374,-94.6964,5916
Chouteau,Montana,47.8806,-110.4353,5897
Sullivan,Pennsylvania,41.4462,-76.5122,5880
Ontonagon,Michigan,46.6644,-89.3148,5862
Gilpin,Colorado,39.8575,-105.5226,5856
Mitchell,Kansas,39.3933,-98.2094,5829
Stanton,Nebraska,41.9169,-97.1939,5828
Carson,Texas,35.4035,-101.3542,5801
Prince of Wales-Hyder,Alaska,55.8011,-133.0167,5799
Talbot,Georgia,32.6995,-84.533,5793
Crowley,Colorado,38.3266,-103.7845,5782
San Saba,Texas,31.1552,-98.8176,5779
Ottawa,Kansas,39.1325,-97.6502,5768
Garza,Texas,33.1799,-101.2984,5735
Lander,Nevada,39.9335,-117.0381,5728
Covington,Virginia,37.7785,-79.9868,5722
Gray,Kansas,37.7382,-100.4379,5719
McCook,South Dakota,43.6743,-97.3684,5714
Alfalfa,Oklahoma,36.731,-98.324,5683
Emporia,Virginia,36.6953,-77.5357,5680
Ransom,North Dakota,46.4562,-97.6574,5663
Audubon,Iowa,41.6846,-94.9058,5651
Lincoln,Minnesota,44.4126,-96.2671,5630
Putnam,Illinois,41.2045,-89.2858,5628
Lynn,Texas,33.1768,-101.8161,5619
Cook,Minnesota,47.9026,-90.5354,5611
Tripp,South Dakota,43.3459,-99.8839,5607
Calhoun,Georgia,31.5292,-84.6245,5594
Lincoln,Colorado,38.9881,-103.514,5583
Dixon,Nebraska,42.4931,-96.8677,5579
Bent,Colorado,37.9551,-103.0717,5561
Fillmore,Nebraska,40.5247,-97.5965,5557
Cotton,Oklahoma,34.2902,-98.3722,5537
Greer,Oklahoma,34.9357,-99.5608,5531
Washington,Kansas,39.7842,-97.0875,5529
Day,South Dakota,45.3671,-97.6074,5485
Cherry,Nebraska,42.545,-101.1186,5473
Harper,Kansas,37.1916,-98.0755,5457
Cameron,Louisiana,29.8754,-93.1937,5447
Luce,Michigan,46.4706,-85.5444,5442
Norton,Kansas,39.7844,-99.9035,5431
Jefferson,Oklahoma,34.111,-97.8358,5420
Haskell,Texas,33.1782,-99.7303,5408
Boone,Nebraska,41.7068,-98.0672,5397
Stark,Illinois,41.0934,-89.7975,5395
Mahnomen,Minnesota,47.3253,-95.8091,5389
Floyd,Texas,34.0724,-101.3032,5386
Morris,Kansas,38.6874,-96.6499,5385
Hartley,Texas,35.84,-102.6029,5369
Yukon-Koyukuk,Alaska,65.5087,-151.3896,5355
McHenry,North Dakota,48.2346,-100.6363,5326
Walworth,South Dakota,45.4299,-100.0315,5317
Carter,Missouri,36.9412,-90.9623,5299
Johnson,Nebraska,40.3926,-96.2651,5294
Coal,Oklahoma,34.5882,-96.2978,5287
Delta,Texas,33.3863,-95.6723,5278
Dewey,South Dakota,45.1566,-100.8718,5275
Stevens,Kansas,37.1923,-101.3121,5275
Hansford,Texas,36.2774,-101.3546,5270
Atchison,Missouri,40.4308,-95.4281,5270
Alexander,Illinois,37.1915,-89.3375,5261
Brule,South Dakota,43.7181,-99.0809,5247
Martin,Texas,32.306,-101.9513,5228
Aleutians West,Alaska,52.7985,-106.5633,5219
Lincoln,Idaho,43.0024,-114.1383,5203
Wirt,West Virginia,39.0225,-81.3787,5202
Warren,Georgia,33.4089,-82.6768,5197
Polk,Nebraska,41.1869,-97.5684,5182
Pulaski,Illinois,37.2232,-89.1266,5177
Kingsbury,South Dakota,44.3696,-97.4915,5172
Big Stone,Minnesota,45.4261,-96.411,5161
Crosby,Texas,33.6147,-101.3,5157
Scott,Kansas,38.4822,-100.9069,5128
Garfield,Utah,37.8549,-111.4432,5121
Stewart,Georgia,32.0785,-84.8352,5121
Sheridan,Nebraska,42.5048,-102.4089,5102
Hamilton,New York,43.6611,-74.4974,5090
Beaver,Oklahoma,36.7497,-100.4768,5071
Pickett,Tennessee,36.5584,-85.0749,5042
Toole,Montana,48.6554,-111.6956,5018
Thayer,Nebraska,40.1762,-97.5949,5006
Dickey,North Dakota,46.1102,-98.5047,5003
Wheeler,Texas,35.4012,-100.2698,4980
Gallatin,Illinois,37.7628,-88.2305,4967
Phillips,Kansas,39.7846,-99.347,4960
Ouray,Colorado,38.1555,-107.7693,4936
Rooks,Kansas,39.3502,-99.325,4925
Musselshell,Montana,46.4966,-108.3981,4924
Scott,Illinois,39.6441,-90.4747,4899
Craig,Virginia,37.4817,-80.2115,4898
Custer,Colorado,38.1087,-105.3675,4885
Dillingham,Alaska,59.8003,-158.2346,4854
Jim Hogg,Texas,27.0434,-98.6973,4830
Washington,Colorado,39.971,-103.2013,4817
Carlisle,Kentucky,36.8532,-88.971,4782
Calhoun,Arkansas,33.5581,-92.503,4773
Scotland,Missouri,40.4526,-92.1471,4720
Putnam,Missouri,40.4789,-93.0162,4698
Ringgold,Iowa,40.7352,-94.244,4690
Republic,Kansas,39.8278,-97.6506,4686
Mineral,Montana,47.1472,-114.9983,4652
Crane,Texas,31.4286,-102.5156,4636
Hyde,North Carolina,35.5306,-76.2517,4636
Furnas,Nebraska,40.1764,-99.9123,4630
Hot Springs,Wyoming,43.719,-108.4421,4616
Florence,Wisconsin,45.8485,-88.3981,4574
Oneida,Idaho,42.195,-112.5394,4572
Mineral,Nevada,38.5386,-118.4349,4568
Schley,Georgia,32.2617,-84.3148,4565
Morrill,Nebraska,41.716,-103.0104,4562
Cameron,Pennsylvania,41.4367,-78.204,4536
Lincoln,Nevada,37.6433,-114.8775,4507
Dewey,Oklahoma,35.9876,-99.0079,4504
Mills,Texas,31.4952,-98.5954,4501
Phillips,Colorado,40.594,-102.3576,4493
Hickman,Kentucky,36.6781,-88.9761,4491
Wahkiakum,Washington,46.2918,-123.4244,4476
Calhoun,Illinois,39.1693,-90.6676,4472
Adams,Idaho,44.8895,-116.4538,4464
Guadalupe,New Mexico,34.8633,-104.7907,4413
Marshall,South Dakota,45.7586,-97.5986,4363
Custer,Idaho,44.2411,-114.2817,4344
Kimble,Texas,30.4868,-99.7487,4316
Deuel,South Dakota,44.76,-96.668,4298
Menominee,Wisconsin,45.0044,-88.71,4279
Holt,Missouri,40.0944,-95.2155,4274
Phillips,Montana,48.2592,-107.9133,4233
Mora,New Mexico,36.0105,-104.945,4208
Kittson,Minnesota,48.7766,-96.7829,4191
Bath,Virginia,38.0587,-79.7411,4177
Hidalgo,New Mexico,31.914,-108.7148,4160
Grant,Oklahoma,36.7961,-97.7861,4152
LaMoure,North Dakota,46.4569,-98.5355,4135
Tensas,Louisiana,32.0019,-91.3401,4127
Storey,Nevada,39.447,-119.5293,4095
Nuckolls,Nebraska,40.1764,-98.0472,4092
Barber,Kansas,37.2289,-98.6848,4081
